"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"HLTCEUS","201509","5.289","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201510","6.985","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201511","7.179","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201512","8.751","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201513","86.316","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201601","10.097","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201602","8.266","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201603","7.626","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201604","6.327","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201605","5.828","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201606","5.136","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201607","5.494","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201608","5.215","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201609","5.754","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201610","6.869","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201611","7.137","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201612","9.399","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201613","83.149","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201701","10.06","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201702","7.386","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201703","8.351","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201704","6.656","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201705","6.023","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201706","5.175","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201707","5.88","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201708","5.303","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201709","5.724","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201710","6.949","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201711","8.156","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201712","9.908","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201713","85.57","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201801","11.719","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201802","9.196","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201803","9.234","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201804","7.667","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201805","6.019","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201806","5.561","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201807","6.458","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201808","6.671","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201809","6.751","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201810","7.938","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201811","9.806","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201812","10.809","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201813","97.83","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201901","12.728","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201902","10.763","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201903","9.974","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201904","7.597","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201905","7.089","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201906","6.677","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201907","7.268","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201908","7.14","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201909","7.568","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201910","8.791","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201911","10.313","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201912","11.385","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","201913","107.291","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202001","10.769","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202002","9.472","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202003","9.861","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202004","6.89","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202005","7.126","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202006","6.39","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202007","6.71","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202008","7.152","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202009","7.687","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202010","9.262","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202011","10.333","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202012","13.016","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202013","104.668","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202101","13.367","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202102","9.992","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202103","9.914","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202104","8.271","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202105","8.195","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202106","7.675","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202107","7.904","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202108","8.119","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202109","7.878","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202110","8.597","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202111","9.819","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202112","11.641","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202113","111.372","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202201","11.726","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202202","9.754","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202203","9.257","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202204","7.367","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202205","6.266","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202206","6.156","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202207","6.517","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202208","6.079","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202209","6.479","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202210","7.442","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202211","8.83","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202212","9.974","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202213","95.848","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202301","10.004","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202302","8.593","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202303","8.716","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202304","7.341","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202305","6.759","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202306","6.584","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202307","6.571","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202308","6.424","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202309","6.304","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202310","8.12","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLTCEUS","202311","9.451","5","Hydrocarbon Gas Liquids CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197301","13.742","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197302","12.193","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197303","12.293","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197304","12.112","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197305","13.756","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197306","12.039","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197307","12.941","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197308","12.956","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197309","12.808","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197310","13.631","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197311","12.27","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197312","13.422","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197313","154.162","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197401","11.072","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197402","9.608","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197403","11.808","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197404","11.234","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197405","12.979","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197406","11.353","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197407","12.706","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197408","12.725","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197409","13.246","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197410","12.484","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197411","12.323","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197412","12.89","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197413","144.427","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197501","12.899","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197502","12.006","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197503","12.136","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197504","12.044","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197505","12.072","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197506","11.842","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197507","11.793","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197508","12.936","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197509","12.423","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197510","12.309","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197511","11.929","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197512","11.226","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197513","145.616","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197601","11.751","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197602","11.168","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197603","11.933","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197604","12.079","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197605","11.856","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197606","11.626","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197607","13.59","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197608","11.939","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197609","12.515","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197610","11.268","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197611","11.697","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197612","12.696","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197613","144.116","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197701","13.053","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197702","11.576","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197703","12.837","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197704","12.157","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197705","12.241","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197706","11.809","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197707","12.88","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197708","13.738","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197709","12.542","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197710","12.565","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197711","12.371","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197712","13.495","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197713","151.264","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197801","12.145","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197802","12.383","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197803","13.704","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197804","12.096","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197805","12.309","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197806","12.507","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197807","12.542","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197808","13.931","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197809","12.893","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197810","13.2","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197811","13.255","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197812","12.953","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197813","153.919","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197901","13.582","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197902","12.855","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197903","13.633","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197904","11.736","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197905","12.228","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197906","13.088","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197907","13.538","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197908","13.437","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197909","13.169","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197910","13.045","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197911","12.797","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197912","13.644","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","197913","156.752","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198001","13.647","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198002","12.414","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198003","13.782","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198004","13.257","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198005","12.457","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198006","12.654","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198007","13.73","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198008","12.881","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198009","12.617","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198010","12.744","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198011","12.254","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198012","13.373","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198013","155.811","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198101","13.178","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198102","11.376","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198103","13.042","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198104","11.581","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198105","11.373","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198106","12.526","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198107","13.268","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198108","12.677","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198109","12.316","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198110","11.528","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198111","11.751","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198112","12.076","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198113","146.691","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198201","12.829","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198202","11.75","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198203","12.102","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198204","12.001","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198205","12.452","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198206","11.826","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198207","12.371","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198208","12.122","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198209","12.363","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198210","11.876","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198211","12.615","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198212","13.047","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198213","147.354","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198301","11.868","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198302","11.811","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198303","12.419","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198304","12.341","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFTCEUS","198305","12.448","6","Jet Fuel CO2 Emissions","Million Metric Tons of Carbon Dioxide"
